R01_563_seroInc3,R01_563_seroInc4,R01_563_seroInc5,R01_563_seroInc6,R01_563_seroInc1,R01_563_seroInc2,R01_563_seroInc7,R01_563_THFinalRound
0.16842105263157894,0.2,0.2809917355371901,0.20945945945945946,0.5930232558139535,0.2698412698412698,0.2116788321167883,0.00212
